,Канал: 0,Канал: 1
868500,0.498,0.723
868750,0.361,0.947
869000,0.313,1.133
869250,0.254,1.309
869500,0.049,1.484
869750,0.039,1.641
870000,-0.068,1.797
870250,-0.195,1.924
870500,-0.322,2.061
870750,-0.352,2.188
871000,-0.391,2.324
871250,-0.459,2.422
871500,-0.449,2.510
871750,-0.449,2.598
872000,-0.508,2.646
872250,-0.498,2.705
872500,-0.537,2.783
872750,-0.781,2.842
873000,-0.771,2.920
873250,-0.732,3.037
873500,-0.732,3.164
873750,-0.811,3.271
874000,-0.771,3.320
874250,-0.947,3.311
874500,-0.820,3.232
874750,-0.723,3.008
875000,-0.889,2.822
875250,-0.928,2.617
875500,-0.918,2.402
875750,-0.820,2.217
876000,-0.889,1.982
876250,-0.811,1.729
876500,-0.889,1.455
876750,-0.889,1.133
877000,-0.674,0.820
877250,-0.693,0.518
877500,-0.791,0.264
877750,-0.879,0.000
878000,-0.693,-0.254
878250,-0.645,-0.498
878500,-0.850,-0.732
878750,-0.645,-0.977
879000,-0.635,-1.172
879250,-0.430,-1.367
879500,-0.488,-1.504
879750,-0.342,-1.680
880000,-0.166,-1.797
880250,-0.117,-1.943
880500,-0.049,-2.070
880750,-0.010,-2.207
881000,0.098,-2.344
881250,0.107,-2.451
881500,0.186,-2.529
881750,0.283,-2.607
882000,0.225,-2.686
882250,0.234,-2.744
882500,0.371,-2.813
882750,0.459,-2.871
883000,0.508,-2.949
883250,0.527,-3.027
883500,0.430,-3.174
883750,0.449,-3.281
884000,0.537,-3.340
884250,0.645,-3.340
884500,0.576,-3.262
884750,0.557,-3.037
885000,0.566,-2.842
885250,0.615,-2.637
885500,0.615,-2.451
885750,0.566,-2.246
886000,0.557,-2.012
886250,0.654,-1.768
886500,0.586,-1.475
886750,0.615,-1.172
887000,0.537,-0.850
887250,0.615,-0.576
887500,0.518,-0.293
887750,0.576,-0.020
888000,0.518,0.244
888250,0.410,0.488
888500,0.371,0.723
888750,0.342,0.947
889000,0.410,1.133
889250,0.215,1.309
889500,0.107,1.475
889750,0.029,1.641
890000,0.000,1.797
890250,-0.137,1.924
890500,-0.293,2.041
890750,-0.303,2.188
891000,-0.391,2.305
891250,-0.391,2.422
891500,-0.537,2.510
891750,-0.605,2.568
892000,-0.664,2.646
892250,-0.654,2.705
892500,-0.664,2.783
892750,-0.625,2.842
893000,-0.674,2.910
893250,-0.732,3.027
893500,-0.635,3.145
893750,-0.742,3.242
894000,-0.752,3.291
894250,-0.908,3.301
894500,-0.957,3.223
894750,-0.859,2.998
895000,-0.869,2.793
895250,-0.840,2.607
895500,-0.820,2.422
895750,-0.811,2.197
896000,-0.820,1.982
896250,-0.723,1.729
896500,-0.840,1.426
896750,-0.840,1.133
897000,-0.820,0.820
897250,-0.791,0.527
897500,-0.732,0.273
897750,-0.859,0.010
898000,-0.830,-0.254
898250,-0.645,-0.508
898500,-0.820,-0.742
898750,-0.742,-0.967
899000,-0.693,-1.182
899250,-0.635,-1.338
899500,-0.498,-1.504
899750,-0.313,-1.670
900000,-0.215,-1.807
900250,-0.049,-1.934
900500,-0.020,-2.070
900750,0.107,-2.197
901000,0.049,-2.344
901250,0.156,-2.441
901500,0.127,-2.529
901750,0.205,-2.598
902000,0.293,-2.686
902250,0.371,-2.744
902500,0.410,-2.813
902750,0.361,-2.871
903000,0.381,-2.930
903250,0.469,-3.027
903500,0.420,-3.145
903750,0.518,-3.262
904000,0.596,-3.330
904250,0.537,-3.330
904500,0.527,-3.271
904750,0.615,-3.047
905000,0.596,-2.842
905250,0.635,-2.646
905500,0.576,-2.451
905750,0.576,-2.246
906000,0.527,-2.012
906250,0.645,-1.768
906500,0.547,-1.475
906750,0.459,-1.162
907000,0.566,-0.859
907250,0.469,-0.566
907500,0.479,-0.293
907750,0.537,-0.029
908000,0.566,0.225
908250,0.469,0.498
908500,0.586,0.723
908750,0.381,0.947
909000,0.234,1.133
909250,0.234,1.309
909500,0.166,1.484
909750,-0.010,1.641
910000,-0.098,1.787
910250,-0.137,1.924
910500,-0.215,2.051
910750,-0.322,2.168
911000,-0.332,2.305
911250,-0.488,2.412
911500,-0.498,2.500
911750,-0.498,2.568
912000,-0.508,2.637
912250,-0.596,2.715
912500,-0.527,2.764
912750,-0.684,2.842
913000,-0.713,2.910
913250,-0.703,3.027
913500,-0.664,3.145
913750,-0.801,3.252
914000,-0.869,3.311
914250,-0.781,3.311
914500,-0.811,3.213
914750,-0.889,2.998
915000,-0.850,2.803
915250,-0.869,2.607
915500,-0.742,2.422
915750,-0.840,2.217
916000,-0.918,1.982
916250,-0.820,1.719
916500,-0.850,1.436
916750,-0.879,1.123
917000,-0.869,0.820
917250,-0.791,0.537
917500,-0.771,0.264
917750,-0.820,0.000
918000,-0.938,-0.244
918250,-0.713,-0.508
918500,-0.654,-0.742
918750,-0.723,-0.957
919000,-0.713,-1.172
919250,-0.615,-1.338
919500,-0.381,-1.504
919750,-0.303,-1.650
920000,-0.234,-1.807
920250,-0.234,-1.934
920500,0.039,-2.061
920750,0.029,-2.197
921000,-0.010,-2.324
921250,0.137,-2.432
921500,0.273,-2.520
921750,0.088,-2.598
922000,0.342,-2.666
922250,0.352,-2.754
922500,0.381,-2.803
922750,0.293,-2.871
923000,0.381,-2.949
923250,0.430,-3.047
923500,0.537,-3.164
923750,0.400,-3.281
924000,0.527,-3.340
924250,0.596,-3.350
924500,0.635,-3.281
924750,0.635,-3.066
925000,0.635,-2.852
925250,0.664,-2.656
925500,0.654,-2.461
925750,0.615,-2.246
926000,0.645,-2.031
926250,0.518,-1.768
926500,0.596,-1.484
926750,0.586,-1.172
927000,0.459,-0.859
927250,0.488,-0.576
927500,0.537,-0.303
927750,0.508,-0.039
928000,0.605,0.225
928250,0.488,0.488
928500,0.342,0.723
928750,0.479,0.947
929000,0.313,1.133
929250,0.186,1.318
929500,0.156,1.475
929750,0.078,1.641
930000,-0.098,1.797
930250,-0.146,1.914
930500,-0.205,2.051
930750,-0.342,2.178
931000,-0.303,2.305
931250,-0.449,2.432
931500,-0.576,2.510
931750,-0.439,2.578
932000,-0.586,2.646
932250,-0.684,2.705
932500,-0.674,2.783
932750,-0.703,2.842
933000,-0.684,2.930
933250,-0.645,3.037
933500,-0.664,3.174
933750,-0.664,3.271
934000,-0.771,3.340
934250,-0.742,3.320
934500,-0.889,3.232
934750,-0.820,2.998
935000,-0.830,2.813
935250,-0.908,2.617
935500,-0.889,2.432
935750,-0.898,2.207
936000,-0.879,1.982
936250,-0.781,1.729
936500,-0.898,1.426
936750,-0.791,1.113
937000,-0.820,0.820
937250,-0.869,0.537
937500,-0.791,0.264
937750,-0.703,0.010
938000,-0.713,-0.264
938250,-0.742,-0.508
938500,-0.781,-0.742
938750,-0.664,-0.977
939000,-0.723,-1.182
939250,-0.605,-1.348
939500,-0.527,-1.504
939750,-0.371,-1.660
940000,-0.156,-1.807
940250,-0.049,-1.943
940500,-0.078,-2.080
940750,-0.020,-2.197
941000,-0.029,-2.324
941250,0.205,-2.441
941500,0.166,-2.539
941750,0.293,-2.617
942000,0.234,-2.676
942250,0.264,-2.744
942500,0.391,-2.803
942750,0.391,-2.871
943000,0.420,-2.959
943250,0.361,-3.066
943500,0.488,-3.193
943750,0.449,-3.320
944000,0.527,-3.379
944250,0.547,-3.369
944500,0.586,-3.281
944750,0.645,-3.066
945000,0.547,-2.861
945250,0.596,-2.656
945500,0.547,-2.451
945750,0.625,-2.256
946000,0.566,-2.031
946250,0.527,-1.777
946500,0.566,-1.475
946750,0.488,-1.162
947000,0.527,-0.850
947250,0.625,-0.576
947500,0.508,-0.283
947750,0.615,-0.029
948000,0.557,0.244
948250,0.645,0.488
948500,0.439,0.723
948750,0.459,0.947
949000,0.352,1.143
949250,0.264,1.328
949500,0.205,1.494
949750,0.039,1.650
950000,-0.107,1.787
950250,-0.117,1.924
950500,-0.273,2.041
950750,-0.254,2.178
951000,-0.342,2.314
951250,-0.449,2.432
951500,-0.459,2.510
951750,-0.410,2.578
952000,-0.518,2.656
952250,-0.566,2.715
952500,-0.576,2.783
952750,-0.645,2.832
953000,-0.771,2.939
953250,-0.693,3.047
953500,-0.703,3.174
953750,-0.791,3.281
954000,-0.840,3.340
954250,-0.859,3.340
954500,-0.830,3.232
954750,-0.938,2.988
955000,-0.840,2.813
955250,-0.879,2.617
955500,-0.752,2.422
955750,-0.859,2.217
956000,-0.820,1.992
956250,-0.908,1.719
956500,-0.889,1.426
956750,-0.889,1.123
957000,-0.781,0.820
957250,-0.820,0.537
957500,-0.811,0.264
957750,-0.732,0.010
958000,-0.742,-0.254
958250,-0.752,-0.508
958500,-0.781,-0.742
958750,-0.625,-0.977
959000,-0.635,-1.172
959250,-0.459,-1.348
959500,-0.430,-1.504
959750,-0.205,-1.650
960000,-0.332,-1.807
960250,-0.078,-1.934
960500,-0.156,-2.070
960750,0.088,-2.217
961000,0.098,-2.334
961250,0.225,-2.441
961500,0.186,-2.529
961750,0.234,-2.607
962000,0.264,-2.676
962250,0.254,-2.744
962500,0.273,-2.803
962750,0.410,-2.881
963000,0.342,-2.949
963250,0.459,-3.047
963500,0.566,-3.174
963750,0.479,-3.301
964000,0.498,-3.369
964250,0.488,-3.359
964500,0.547,-3.281
964750,0.576,-3.066
965000,0.596,-2.852
965250,0.537,-2.646
965500,0.586,-2.461
965750,0.537,-2.246
966000,0.645,-2.031
966250,0.557,-1.758
966500,0.527,-1.465
966750,0.654,-1.172
967000,0.566,-0.859
967250,0.566,-0.557
967500,0.459,-0.303
967750,0.332,-0.029
968000,0.605,0.225
968250,0.508,0.488
968500,0.459,0.732
968750,0.459,0.938
969000,0.381,1.133
969250,0.293,1.299
969500,0.098,1.475
969750,0.068,1.641
970000,-0.049,1.787
970250,-0.195,1.924
970500,-0.254,2.051
970750,-0.264,2.197
971000,-0.439,2.305
971250,-0.488,2.422
971500,-0.410,2.520
971750,-0.488,2.588
972000,-0.518,2.666
972250,-0.566,2.725
972500,-0.635,2.783
972750,-0.635,2.832
973000,-0.654,2.920
973250,-0.703,3.037
973500,-0.654,3.164
973750,-0.674,3.262
974000,-0.869,3.330
974250,-0.742,3.311
974500,-0.889,3.232
974750,-0.820,2.998
975000,-0.957,2.803
975250,-0.928,2.617
975500,-0.918,2.432
975750,-0.859,2.217
976000,-0.869,1.992
976250,-0.781,1.729
976500,-0.918,1.445
976750,-0.947,1.113
977000,-0.830,0.811
977250,-0.811,0.537
977500,-0.889,0.264
977750,-0.811,0.000
978000,-0.859,-0.254
978250,-0.840,-0.508
978500,-0.713,-0.732
978750,-0.615,-0.967
979000,-0.684,-1.172
979250,-0.625,-1.328
979500,-0.469,-1.504
979750,-0.234,-1.660
980000,-0.156,-1.816
980250,-0.156,-1.953
980500,0.039,-2.070
980750,-0.010,-2.197
981000,0.068,-2.324
981250,0.205,-2.451
981500,0.117,-2.510
981750,0.195,-2.598
982000,0.273,-2.676
982250,0.244,-2.744
982500,0.410,-2.803
982750,0.303,-2.861
983000,0.400,-2.930
983250,0.479,-3.037
983500,0.439,-3.154
983750,0.439,-3.271
984000,0.430,-3.340
984250,0.527,-3.330
984500,0.449,-3.271
984750,0.566,-3.047
985000,0.547,-2.852
985250,0.596,-2.656
985500,0.527,-2.451
985750,0.527,-2.256
986000,0.547,-2.031
986250,0.625,-1.758
986500,0.586,-1.475
986750,0.508,-1.172
987000,0.547,-0.850
987250,0.547,-0.566
987500,0.488,-0.293
987750,0.547,-0.029
988000,0.547,0.225
988250,0.527,0.479
988500,0.488,0.713
988750,0.381,0.928
989000,0.332,1.143
989250,0.234,1.309
989500,0.195,1.494
989750,0.059,1.660
990000,0.020,1.787
990250,-0.186,1.904
990500,-0.264,2.061
990750,-0.254,2.197
991000,-0.313,2.314
991250,-0.537,2.422
991500,-0.527,2.510
991750,-0.518,2.588
992000,-0.586,2.666
992250,-0.635,2.715
992500,-0.684,2.773
992750,-0.605,2.822
993000,-0.684,2.910
993250,-0.713,3.008
993500,-0.645,3.135
993750,-0.811,3.242
994000,-0.801,3.311
994250,-0.850,3.301
994500,-0.840,3.213
994750,-0.928,2.998
995000,-0.801,2.793
995250,-0.859,2.617
995500,-0.850,2.432
995750,-0.840,2.217
996000,-0.830,1.982
996250,-0.771,1.729
996500,-0.732,1.436
996750,-0.898,1.113
997000,-0.762,0.811
997250,-0.781,0.527
997500,-0.771,0.273
997750,-0.830,0.010
998000,-0.781,-0.254
998250,-0.742,-0.508
998500,-0.684,-0.752
998750,-0.752,-0.967
999000,-0.576,-1.172
999250,-0.449,-1.338
999500,-0.420,-1.514
999750,-0.361,-1.660
1000000,-0.273,-1.787
1000250,-0.078,-1.934
1000500,0.000,-2.061
1000750,0.020,-2.217
1001000,0.020,-2.324
1001250,0.117,-2.441
1001500,0.156,-2.520
1001750,0.156,-2.607
1002000,0.313,-2.676
1002250,0.254,-2.734
1002500,0.322,-2.813
1002750,0.264,-2.861
1003000,0.342,-2.939
1003250,0.391,-3.027
1003500,0.469,-3.164
1003750,0.537,-3.262
1004000,0.625,-3.330
1004250,0.557,-3.330
1004500,0.615,-3.271
1004750,0.625,-3.047
1005000,0.605,-2.852
1005250,0.674,-2.656
1005500,0.605,-2.461
1005750,0.576,-2.246
1006000,0.586,-2.031
1006250,0.537,-1.777
1006500,0.596,-1.484
1006750,0.518,-1.172
1007000,0.615,-0.859
1007250,0.625,-0.576
1007500,0.527,-0.303
1007750,0.586,-0.029
1008000,0.430,0.225
1008250,0.547,0.488
1008500,0.488,0.703
1008750,0.400,0.938
1009000,0.332,1.123
1009250,0.234,1.309
1009500,0.146,1.484
1009750,0.068,1.631
1010000,-0.059,1.787
1010250,-0.117,1.924
1010500,-0.244,2.051
1010750,-0.303,2.197
1011000,-0.313,2.295
1011250,-0.439,2.422
1011500,-0.488,2.510
1011750,-0.518,2.578
1012000,-0.625,2.646
1012250,-0.615,2.715
1012500,-0.498,2.783
1012750,-0.664,2.842
1013000,-0.781,2.910
1013250,-0.713,3.027
1013500,-0.596,3.145
1013750,-0.713,3.262
1014000,-0.752,3.311
1014250,-0.889,3.320
1014500,-0.898,3.223
1014750,-0.840,3.008
1015000,-0.840,2.813
1015250,-0.908,2.617
1015500,-0.811,2.412
1015750,-0.859,2.217
1016000,-0.889,1.982
1016250,-0.830,1.738
1016500,-0.889,1.436
1016750,-0.820,1.143
1017000,-0.869,0.811
1017250,-0.801,0.537
1017500,-0.879,0.273
1017750,-0.830,0.010
1018000,-0.752,-0.254
1018250,-0.723,-0.508
1018500,-0.811,-0.742
1018750,-0.664,-0.967
1019000,-0.596,-1.172
1019250,-0.459,-1.348
1019500,-0.459,-1.504
1019750,-0.215,-1.660
1020000,-0.195,-1.807
1020250,-0.137,-1.943
1020500,-0.039,-2.061
1020750,0.068,-2.197
1021000,0.059,-2.324
1021250,0.127,-2.441
1021500,0.117,-2.539
1021750,0.254,-2.607
1022000,0.332,-2.686
1022250,0.342,-2.744
1022500,0.293,-2.813
1022750,0.430,-2.871
1023000,0.400,-2.939
1023250,0.498,-3.037
1023500,0.410,-3.184
1023750,0.605,-3.281
1024000,0.625,-3.350
1024250,0.596,-3.350
1024500,0.537,-3.271
1024750,0.576,-3.047
1025000,0.635,-2.861
1025250,0.586,-2.656
1025500,0.645,-2.461
1025750,0.654,-2.246
1026000,0.693,-2.031
1026250,0.615,-1.768
1026500,0.488,-1.484
1026750,0.537,-1.172
1027000,0.557,-0.850
1027250,0.498,-0.566
1027500,0.566,-0.293
1027750,0.498,-0.020
1028000,0.430,0.244
1028250,0.479,0.488
1028500,0.518,0.723
1028750,0.430,0.938
1029000,0.264,1.133
1029250,0.225,1.328
1029500,0.137,1.484
1029750,0.020,1.641
1030000,-0.078,1.768
1030250,-0.098,1.914
1030500,-0.225,2.061
1030750,-0.195,2.188
1031000,-0.322,2.305
1031250,-0.430,2.432
1031500,-0.547,2.510
1031750,-0.498,2.588
1032000,-0.654,2.646
1032250,-0.596,2.715
1032500,-0.645,2.773
1032750,-0.713,2.842
1033000,-0.693,2.920
1033250,-0.674,3.037
1033500,-0.693,3.164
1033750,-0.791,3.271
1034000,-0.801,3.330
1034250,-0.723,3.320
1034500,-0.840,3.232
1034750,-0.898,2.998
1035000,-0.996,2.822
1035250,-0.898,2.617
1035500,-0.967,2.422
1035750,-0.889,2.217
1036000,-0.908,2.012
1036250,-0.732,1.729
1036500,-0.781,1.436
1036750,-0.830,1.123
1037000,-0.811,0.811
1037250,-0.791,0.527
1037500,-0.742,0.264
1037750,-0.791,0.010
1038000,-0.889,-0.264
1038250,-0.713,-0.518
1038500,-0.732,-0.742
1038750,-0.723,-0.967
1039000,-0.693,-1.182
1039250,-0.508,-1.338
1039500,-0.479,-1.514
1039750,-0.273,-1.660
1040000,-0.215,-1.787
1040250,-0.068,-1.934
1040500,-0.010,-2.070
1040750,-0.029,-2.197
1041000,0.010,-2.334
1041250,0.205,-2.451
1041500,0.176,-2.520
1041750,0.156,-2.607
1042000,0.361,-2.686
1042250,0.332,-2.744
1042500,0.371,-2.803
1042750,0.361,-2.871
1043000,0.322,-2.939
1043250,0.449,-3.057
1043500,0.479,-3.184
1043750,0.518,-3.311
1044000,0.566,-3.350
1044250,0.498,-3.350
1044500,0.557,-3.281
1044750,0.635,-3.066
1045000,0.537,-2.861
1045250,0.703,-2.656
1045500,0.625,-2.461
1045750,0.605,-2.246
1046000,0.615,-2.031
1046250,0.566,-1.777
1046500,0.635,-1.484
1046750,0.449,-1.162
1047000,0.596,-0.850
1047250,0.615,-0.576
1047500,0.518,-0.303
1047750,0.605,-0.029
1048000,0.557,0.225
1048250,0.469,0.498
1048500,0.469,0.723
1048750,0.342,0.938
1049000,0.410,1.143
1049250,0.303,1.309
1049500,0.186,1.475
1049750,-0.068,1.650
1050000,-0.098,1.787
1050250,-0.166,1.934
1050500,-0.254,2.061
1050750,-0.332,2.178
1051000,-0.332,2.314
1051250,-0.352,2.412
1051500,-0.459,2.520
1051750,-0.566,2.588
1052000,-0.449,2.666
1052250,-0.693,2.705
1052500,-0.586,2.783
1052750,-0.645,2.842
1053000,-0.615,2.920
1053250,-0.762,3.047
1053500,-0.732,3.154
1053750,-0.693,3.281
1054000,-0.654,3.330
1054250,-0.791,3.311
1054500,-0.742,3.232
1054750,-0.869,3.008
1055000,-0.850,2.813
1055250,-0.889,2.607
1055500,-0.869,2.412
1055750,-0.801,2.227
1056000,-0.830,2.002
1056250,-0.859,1.729
1056500,-0.869,1.445
1056750,-0.693,1.123
1057000,-0.859,0.820
1057250,-0.742,0.527
1057500,-0.859,0.273
1057750,-0.752,0.010
1058000,-0.762,-0.254
1058250,-0.820,-0.508
1058500,-0.732,-0.752
1058750,-0.693,-0.967
1059000,-0.615,-1.172
1059250,-0.605,-1.348
1059500,-0.459,-1.504
1059750,-0.332,-1.660
1060000,-0.156,-1.807
1060250,0.000,-1.953
1060500,-0.039,-2.070
1060750,-0.098,-2.217
1061000,0.088,-2.344
1061250,0.020,-2.451
1061500,0.254,-2.539
1061750,0.254,-2.607
1062000,0.176,-2.686
1062250,0.352,-2.744
1062500,0.352,-2.813
1062750,0.430,-2.871
1063000,0.449,-2.930
1063250,0.293,-3.047
1063500,0.430,-3.164
1063750,0.410,-3.281
1064000,0.547,-3.340
1064250,0.557,-3.330
1064500,0.498,-3.252
1064750,0.615,-3.047
1065000,0.547,-2.852
1065250,0.566,-2.646
1065500,0.527,-2.441
1065750,0.537,-2.246
1066000,0.625,-2.021
1066250,0.557,-1.768
1066500,0.498,-1.475
1066750,0.566,-1.162
1067000,0.605,-0.850
1067250,0.557,-0.566
1067500,0.576,-0.283
1067750,0.664,-0.029
1068000,0.439,0.244
1068250,0.449,0.488
1068500,0.498,0.732
1068750,0.391,0.938
1069000,0.391,1.133
1069250,0.322,1.309
1069500,0.117,1.484
1069750,0.068,1.650
1070000,-0.127,1.787
1070250,-0.186,1.924
1070500,-0.273,2.051
1070750,-0.303,2.168
1071000,-0.410,2.324
1071250,-0.479,2.402
1071500,-0.410,2.520
1071750,-0.479,2.588
1072000,-0.527,2.656
1072250,-0.635,2.715
1072500,-0.645,2.783
1072750,-0.723,2.832
1073000,-0.625,2.910
1073250,-0.684,2.998
1073500,-0.693,3.145
1073750,-0.742,3.242
1074000,-0.801,3.311
1074250,-0.762,3.291
1074500,-0.830,3.223
1074750,-0.869,2.998
1075000,-0.898,2.813
1075250,-0.889,2.627
1075500,-0.908,2.422
1075750,-0.859,2.217
1076000,-0.732,1.982
1076250,-0.918,1.738
1076500,-0.898,1.445
1076750,-0.820,1.123
1077000,-0.889,0.811
1077250,-0.801,0.527
1077500,-0.879,0.264
1077750,-0.811,0.000
1078000,-0.703,-0.244
1078250,-0.713,-0.518
1078500,-0.732,-0.742
1078750,-0.752,-0.967
1079000,-0.654,-1.162
1079250,-0.557,-1.357
1079500,-0.410,-1.504
1079750,-0.264,-1.660
1080000,-0.195,-1.807
1080250,-0.234,-1.943
1080500,-0.049,-2.070
1080750,0.059,-2.197
1081000,0.107,-2.324
1081250,0.234,-2.441
1081500,0.195,-2.529
1081750,0.176,-2.607
1082000,0.215,-2.676
1082250,0.352,-2.744
1082500,0.342,-2.803
1082750,0.430,-2.871
1083000,0.439,-2.930
1083250,0.488,-3.027
1083500,0.498,-3.164
1083750,0.391,-3.271
1084000,0.566,-3.350
1084250,0.537,-3.330
1084500,0.605,-3.271
1084750,0.547,-3.047
1085000,0.674,-2.852
1085250,0.664,-2.666
1085500,0.625,-2.461
1085750,0.586,-2.246
1086000,0.635,-2.021
1086250,0.596,-1.768
1086500,0.605,-1.475
1086750,0.625,-1.172
1087000,0.557,-0.850
1087250,0.557,-0.576
1087500,0.459,-0.303
1087750,0.654,-0.020
1088000,0.479,0.225
1088250,0.439,0.498
1088500,0.459,0.723
1088750,0.313,0.947
1089000,0.410,1.133
1089250,0.244,1.309
1089500,0.107,1.475
1089750,0.029,1.650
1090000,-0.117,1.797
1090250,-0.156,1.914
1090500,-0.293,2.061
1090750,-0.430,2.188
1091000,-0.303,2.324
1091250,-0.420,2.432
1091500,-0.459,2.510
1091750,-0.518,2.578
1092000,-0.498,2.656
1092250,-0.674,2.715
1092500,-0.674,2.783
1092750,-0.664,2.832
1093000,-0.664,2.910
1093250,-0.732,3.027
1093500,-0.791,3.135
1093750,-0.791,3.252
1094000,-0.791,3.311
1094250,-0.713,3.291
1094500,-0.820,3.232
1094750,-0.859,2.998
1095000,-0.840,2.813
1095250,-0.938,2.617
1095500,-0.869,2.402
1095750,-0.859,2.217
1096000,-0.830,1.982
1096250,-0.771,1.738
1096500,-0.742,1.445
1096750,-0.850,1.133
1097000,-0.771,0.820
1097250,-0.801,0.537
1097500,-0.762,0.264
1097750,-0.732,0.000
1098000,-0.801,-0.264
1098250,-0.771,-0.508
1098500,-0.645,-0.752
1098750,-0.723,-0.967
1099000,-0.537,-1.172
1099250,-0.586,-1.348
1099500,-0.400,-1.504
1099750,-0.332,-1.650
1100000,-0.215,-1.816
1100250,-0.127,-1.943
1100500,0.039,-2.070
1100750,0.098,-2.197
1101000,0.010,-2.334
1101250,0.107,-2.461
1101500,0.225,-2.539
1101750,0.303,-2.607
1102000,0.361,-2.676
1102250,0.273,-2.744
1102500,0.361,-2.803
1102750,0.420,-2.871
1103000,0.361,-2.930
1103250,0.469,-3.047
1103500,0.479,-3.184
1103750,0.449,-3.281
1104000,0.410,-3.359
1104250,0.449,-3.340
1104500,0.615,-3.271
1104750,0.518,-3.047
1105000,0.596,-2.852
1105250,0.654,-2.676
1105500,0.635,-2.461
1105750,0.635,-2.246
1106000,0.654,-2.031
1106250,0.518,-1.768
1106500,0.488,-1.484
1106750,0.596,-1.162
1107000,0.596,-0.850
1107250,0.654,-0.557
1107500,0.586,-0.293
1107750,0.547,-0.029
1108000,0.566,0.234
1108250,0.479,0.498
1108500,0.508,0.732
1108750,0.410,0.947
1109000,0.400,1.143
1109250,0.254,1.309
1109500,0.215,1.494
1109750,0.088,1.660
1110000,-0.166,1.797
1110250,-0.166,1.934
1110500,-0.195,2.051
1110750,-0.244,2.188
1111000,-0.430,2.314
1111250,-0.439,2.432
1111500,-0.566,2.510
1111750,-0.518,2.588
1112000,-0.527,2.646
1112250,-0.488,2.725
1112500,-0.576,2.773
1112750,-0.703,2.852
1113000,-0.664,2.920
1113250,-0.674,3.037
1113500,-0.664,3.145
1113750,-0.713,3.262
1114000,-0.811,3.330
1114250,-0.713,3.301
1114500,-0.830,3.213
1114750,-0.820,2.988
1115000,-0.850,2.813
1115250,-0.869,2.617
1115500,-0.869,2.412
1115750,-0.771,2.217
1116000,-0.957,1.982
1116250,-0.762,1.719
1116500,-0.820,1.436
1116750,-0.850,1.133
1117000,-0.830,0.801
1117250,-0.811,0.527
1117500,-0.820,0.254
1117750,-0.811,0.000
1118000,-0.791,-0.254
1118250,-0.811,-0.518
1118500,-0.742,-0.752
1118750,-0.635,-0.977
1119000,-0.635,-1.162
1119250,-0.645,-1.348
1119500,-0.361,-1.504
1119750,-0.303,-1.660
1120000,-0.234,-1.807
1120250,-0.078,-1.924
1120500,-0.020,-2.061
1120750,0.029,-2.197
1121000,0.137,-2.334
1121250,0.176,-2.441
1121500,0.195,-2.529
1121750,0.264,-2.617
1122000,0.342,-2.666
1122250,0.361,-2.754
1122500,0.342,-2.813
1122750,0.449,-2.861
1123000,0.391,-2.959
1123250,0.439,-3.037
1123500,0.449,-3.174
1123750,0.498,-3.291
1124000,0.566,-3.359
1124250,0.576,-3.350
1124500,0.576,-3.271
1124750,0.664,-3.047
1125000,0.566,-2.852
1125250,0.693,-2.656
1125500,0.674,-2.451
1125750,0.635,-2.246
1126000,0.625,-2.021
1126250,0.508,-1.777
1126500,0.566,-1.475
1126750,0.615,-1.162
1127000,0.693,-0.840
1127250,0.498,-0.557
1127500,0.605,-0.293
1127750,0.508,-0.010
1128000,0.547,0.244
1128250,0.527,0.488
1128500,0.557,0.732
1128750,0.439,0.957
1129000,0.342,1.133
1129250,0.273,1.328
1129500,0.176,1.494
1129750,0.029,1.660
1130000,-0.039,1.807
1130250,-0.166,1.914
1130500,-0.205,2.061
1130750,-0.186,2.197
1131000,-0.371,2.324
1131250,-0.342,2.432
1131500,-0.439,2.520
1131750,-0.557,2.578
1132000,-0.518,2.666
1132250,-0.537,2.725
1132500,-0.635,2.773
1132750,-0.732,2.842
1133000,-0.693,2.920
1133250,-0.713,3.027
1133500,-0.771,3.145
1133750,-0.771,3.262
1134000,-0.850,3.320
1134250,-0.664,3.301
1134500,-0.850,3.213
1134750,-0.879,2.979
1135000,-0.879,2.793
1135250,-0.908,2.617
1135500,-0.928,2.412
1135750,-0.840,2.207
1136000,-0.771,1.973
1136250,-0.791,1.729
1136500,-0.781,1.436
1136750,-0.801,1.123
1137000,-0.889,0.811
1137250,-0.732,0.527
1137500,-0.811,0.254
1137750,-0.771,0.000
1138000,-0.742,-0.254
1138250,-0.801,-0.498
1138500,-0.771,-0.762
1138750,-0.781,-0.977
1139000,-0.674,-1.172
1139250,-0.635,-1.338
1139500,-0.303,-1.504
1139750,-0.322,-1.660
1140000,-0.078,-1.826
1140250,-0.088,-1.943
1140500,-0.029,-2.070
1140750,0.049,-2.197
1141000,0.166,-2.334
1141250,0.215,-2.451
1141500,0.234,-2.529
1141750,0.303,-2.607
1142000,0.264,-2.666
1142250,0.176,-2.734
1142500,0.332,-2.813
1142750,0.391,-2.861
1143000,0.498,-2.939
1143250,0.479,-3.037
1143500,0.400,-3.174
1143750,0.449,-3.271
1144000,0.547,-3.340
1144250,0.576,-3.340
1144500,0.488,-3.271
1144750,0.586,-3.047
1145000,0.527,-2.861
1145250,0.635,-2.656
1145500,0.596,-2.451
1145750,0.527,-2.246
1146000,0.664,-2.021
1146250,0.605,-1.768
